"","ENSEMBL","Gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GENENAME","Biotype"
"433","ENSMUSG00000069044","Usp9y",3.96184717115169,6.32288736223581,2.20708637989849,2.8648119166621,0.0041725699239418,0.0434797808709149,"ubiquitin specific peptidase 9, Y chromosome","protein_coding"
"434","ENSMUSG00000069045","Ddx3y",5.02349702249091,6.62381651950425,1.96001688589112,3.3794691092637,0.000726259684659389,0.0132855139924593,"DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked","protein_coding"
"435","ENSMUSG00000069922","Ces3a",4.45191915629982,6.4842119327868,2.07917737075112,3.11864299025356,0.00181685959245172,0.0250890775343692,"carboxylesterase 3A","protein_coding"
"436","ENSMUSG00000070337","Gpr179",7.59988665751822,3.95349692756655,1.32752485053807,2.97809636178496,0.00290044780294323,0.0341902041626525,"G protein-coupled receptor 179","protein_coding"
"437","ENSMUSG00000070498","Tmem132b",8.26316798053129,3.70079653181441,1.2377967040363,2.98982580883159,0.00279136580462863,0.0332285793717558,"transmembrane protein 132B","protein_coding"
"438","ENSMUSG00000070565","Rasal2",5.95912029397198,5.99393317197848,1.77534386211645,3.37620970217731,0.000734918815150618,0.0133396195192656,"RAS protein activator like 2","protein_coding"
"439","ENSMUSG00000070777","Ceacam20",17.7988991342176,7.41043224456146,1.57436979546803,4.70691972489123,2.51487882122862e-06,0.000169125600727624,"carcinoembryonic antigen-related cell adhesion molecule 20","protein_coding"
"440","ENSMUSG00000070867","Trabd2b",15.7827192733045,5.81831648485859,1.30532737821978,4.45736187100717,8.29744682099143e-06,0.000436909408076681,"TraB domain containing 2B","protein_coding"
"441","ENSMUSG00000071064","Zfp827",17.8295224455844,7.53098450381635,1.49930869888502,5.02297125963244,5.08781606036676e-07,4.68706342547486e-05,"zinc finger protein 827","protein_coding"
"442","ENSMUSG00000071226","Cecr2",20.8535779282923,4.2108166119832,0.918929209853214,4.58230793714329,4.59872020457964e-06,0.000273684897130956,"CECR2, histone acetyl-lysine reader","protein_coding"
"443","ENSMUSG00000071324","Armc2",5.19905678123719,4.91515689010549,1.74189800684303,2.82172484886965,0.00477661399077684,0.047483708925313,"armadillo repeat containing 2","protein_coding"
"444","ENSMUSG00000071398","2410004P03Rik",4.33895854050365,5.52174080106528,1.93403016937109,2.85504377776116,0.00430308970304958,0.0443498517287486,"RIKEN cDNA 2410004P03 gene","protein_coding"
"445","ENSMUSG00000071489","Ptgdr",12.8911329671954,4.7104780560568,1.36466262949154,3.45175280267759,0.000556957734124204,0.0109679085270433,"prostaglandin D receptor","protein_coding"
"446","ENSMUSG00000071552","Tigit",34.4873208248002,3.40430487756275,0.882517805446586,3.8574914370595,0.000114556691215581,0.0034780756136559,"T cell immunoreceptor with Ig and ITIM domains","protein_coding"
"447","ENSMUSG00000071658","Gng3",18.1447052333664,2.87000763400813,0.840837958993836,3.41327077745448,0.000641881309127245,0.0121084202072391,"guanine nucleotide binding protein (G protein), gamma 3","protein_coding"
"448","ENSMUSG00000071714","Csf2rb2",28.0721333615465,4.90481234199037,1.10111099498723,4.45442136562015,8.41197517299616e-06,0.000440237611193768,"colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)","protein_coding"
"449","ENSMUSG00000072623","Zfp9",7.77271497481759,3.76000726984799,1.30672745892165,2.8774227128822,0.0040093811105984,0.0426631138746428,"zinc finger protein 9","protein_coding"
"450","ENSMUSG00000072663","Spef2",323.988632729297,3.04897404525904,0.485522608833908,6.27977768652595,3.39057501969943e-10,9.70281574786326e-08,"sperm flagellar 2","protein_coding"
"451","ENSMUSG00000072683","Gm7457",18.0524819914683,2.85482300520908,0.825548603366872,3.4580919809762,0.000544015615201667,0.0108079911735043,"predicted gene 7457","processed_transcript"
"452","ENSMUSG00000072844","G530011O06Rik",14.0936377900942,2.93540712316364,1.01650918787391,2.88773299659321,0.00388029101554839,0.0416852349513784,"RIKEN cDNA G530011O06 gene","processed_transcript"
"453","ENSMUSG00000073437","D330041H03Rik",19.9941114507134,2.48752705236085,0.788378200271377,3.15524585979747,0.00160362907427211,0.023074160757983,"RIKEN cDNA D330041H03 gene","processed_transcript"
"454","ENSMUSG00000073555","Gm4951",4.93770503370906,5.66692634616183,1.97270401846572,2.8726693376786,0.00407019881137977,0.0428016567137766,"predicted gene 4951","protein_coding"
"455","ENSMUSG00000074579","Lekr1",4.1932988502186,6.40498818526808,2.17268917888734,2.94795419773211,0.00319884455525257,0.0362561529289445,"leucine, glutamate and lysine rich 1","protein_coding"
"456","ENSMUSG00000074646","6430550D23Rik",8.47605514384531,3.76847887732275,1.31172414297241,2.87292026872606,0.00406696742305814,0.0428016567137766,"RIKEN cDNA 6430550D23 gene","protein_coding"
"457","ENSMUSG00000074715","Ccl28",7.30500441211476,4.91977338533341,1.52299564578907,3.23032662564473,0.00123648871331893,0.0192263273920689,"chemokine (C-C motif) ligand 28","protein_coding"
"458","ENSMUSG00000074783","AU019990",5.52338556285249,5.87168923346253,1.79970428831764,3.26258556562722,0.00110400839094175,0.0176312547722402,"expressed sequence AU019990","lincRNA"
"459","ENSMUSG00000074818","Pdzd7",7.87143285139686,5.53102836042331,1.53634377171763,3.60012417939484,0.000318065243056681,0.00731278208395275,"PDZ domain containing 7","protein_coding"
"460","ENSMUSG00000075394","Hoxc4",9.95229074781074,3.23715109572303,1.09963769707103,2.94383423226162,0.00324173580241369,0.0365432926023459,"homeobox C4","protein_coding"
"461","ENSMUSG00000075408","6030408B16Rik",7.43376243341982,4.66498029911455,1.51603840313236,3.07708583732181,0.00209035097048408,0.0276724611742232,"RIKEN cDNA 6030408B16 gene","lincRNA"
"462","ENSMUSG00000076064","Mir690",16.5407070229171,8.34038712784889,1.485635307655,5.61402053712211,1.97678737367044e-08,2.98739215459184e-06,"microRNA 690","miRNA"
"463","ENSMUSG00000077625","Snord4a",85.5942134619475,2.34488790134439,0.506213350123538,4.63221268418175,3.61778211826742e-06,0.0002252739328273,"small nucleolar RNA, C/D box 4A","snoRNA"
"464","ENSMUSG00000078247","Airn",54.5234442903651,2.7436201336368,0.597673345105229,4.59050107572348,4.42183178437772e-06,0.000266697926008432,"antisense Igf2r RNA","antisense"
"465","ENSMUSG00000078624","Olfr613",181.030487581433,2.38864825857898,0.390789773112566,6.11236123083226,9.81676609059612e-10,2.40064552579123e-07,"olfactory receptor 613","protein_coding"
"466","ENSMUSG00000078816","Prkcg",5.54073763465336,6.75323758816636,1.92198605924198,3.5136766761096,0.000441950398793304,0.00939057324450228,"protein kinase C, gamma","protein_coding"
"467","ENSMUSG00000078907","Fam186b",5.63634617864866,6.82092780945384,1.9230205216782,3.54698648951562,0.000389664573648848,0.00849430877727228,"family with sequence similarity 186, member B","protein_coding"
"468","ENSMUSG00000079056","Kcnip3",6.97196333875712,5.14325422766586,1.6844777717538,3.0533227056543,0.00226322412652234,0.0291295354083498,"Kv channel interacting protein 3, calsenilin","protein_coding"
"469","ENSMUSG00000079162","Trim43b",15.9652701802228,3.59071305654121,1.15176106857693,3.11758502219367,0.00182339344665301,0.0251534788281876,"tripartite motif-containing 43B","protein_coding"
"470","ENSMUSG00000079173","Zan",3.96184717115169,6.32288736223581,2.20708637989849,2.8648119166621,0.0041725699239418,0.0434797808709149,"zonadhesin","protein_coding"
"471","ENSMUSG00000079470","Utp14b",204.485511536433,2.04240223908287,0.525437895077101,3.88704784755423,0.000101470758620278,0.00318130933203436,"UTP14B small subunit processome component","protein_coding"
"472","ENSMUSG00000079481","Nhsl2",15.576088929799,4.2722256583686,1.01502104563719,4.20900204654047,2.56501065769573e-05,0.0011126481487366,"NHS-like 2","protein_coding"
"473","ENSMUSG00000079560","Hoxa3",12.3304721466754,3.95664217157267,1.1831288935126,3.3442190392509,0.000825145611553654,0.0143759177142444,"homeobox A3","protein_coding"
"474","ENSMUSG00000079652","Fam71f2",8.57249198179855,6.46942879523238,1.69324885665055,3.82071942338687,0.000133062961520526,0.003799780960618,"family with sequence similarity 71, member F2","protein_coding"
"475","ENSMUSG00000085037","4933421O10Rik",25.1300229029106,2.46823943942864,0.776304486567628,3.17947336661904,0.0014754292742648,0.0218792984992962,"RIKEN cDNA 4933421O10 gene","processed_transcript"
"476","ENSMUSG00000085453","Gm12018",14.3152729139476,3.00996545721941,0.993815101956562,3.02869764334792,0.00245610361431786,0.0308446252218255,"predicted gene 12018","lincRNA"
"477","ENSMUSG00000085747","Slc13a2os",5.05066564950523,6.62223897882244,1.96968038203966,3.36208810282455,0.000773554381643747,0.0137988148980218,"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2, opposite strand","antisense"
"478","ENSMUSG00000085800","1700066O22Rik",78.9831303215216,8.28244077992453,1.09788798491272,7.54397615580331,4.55854523674427e-14,6.13124334342104e-11,"RIKEN cDNA 1700066O22 gene","processed_transcript"
"479","ENSMUSG00000086219","Srrm4os",3.83907000014207,6.23041287993535,2.14431502781681,2.9055492309256,0.00366609171770651,0.0399586171824575,"serine/arginine repetitive matrix 4, opposite strand","antisense"
"480","ENSMUSG00000086228","Ubap1l",5.61125331475646,4.96295569039391,1.74739977917353,2.84019475654348,0.00450859985677939,0.0454577721691775,"ubiquitin-associated protein 1-like","protein_coding"
"481","ENSMUSG00000086379","1700026D11Rik",5.05702752036624,5.49436153406893,1.91844246369528,2.86396993292452,0.00418367721644836,0.0435529865025003,"RIKEN cDNA 1700026D11 gene","antisense"
"482","ENSMUSG00000086454","Platr14",5.16915671277597,5.73521908019166,1.91732268785553,2.99126438993237,0.0027782483744118,0.0331923797965662,"pluripotency associated transcript 14","processed_transcript"
"483","ENSMUSG00000086607","4930511M06Rik",22.7015997542231,2.40455831397411,0.797489551506592,3.01515964620664,0.00256844024491012,0.0316931388018726,"RIKEN cDNA 4930511M06 gene","processed_transcript"
"484","ENSMUSG00000087174","5530601H04Rik",25.995475846057,2.49278191516305,0.693886286579806,3.59249341480731,0.000327528933763855,0.00750470895932513,"RIKEN cDNA 5530601H04 gene","processed_transcript"
"485","ENSMUSG00000089759","3632454L22Rik",10.0958746749737,3.52690639957424,1.16041488718516,3.03934949346396,0.00237089634020775,0.0301689269402027,"RIKEN cDNA 3632454L22 gene","processed_transcript"
"486","ENSMUSG00000090191","9230105E05Rik",11.775628160432,4.40471941338053,1.2510460722023,3.52082909754603,0.000430199788360327,0.00922836866578372,"RIKEN cDNA 9230105E05 gene","antisense"
"487","ENSMUSG00000092060","Bend4",6.11504694229136,5.84756010809966,1.76335641486654,3.31615325115214,0.000912657661802799,0.0155172600329682,"BEN domain containing 4","protein_coding"
"488","ENSMUSG00000092274","Neat1",21305.5546495544,3.48564332298199,1.00368705045138,3.47283879114951,0.0005149845836664,0.0104947615913835,"nuclear paraspeckle assembly transcript 1 (non-protein coding)","lincRNA"
"489","ENSMUSG00000092998","Mir5099",5498.8296294772,5.17715777356185,0.550174164362734,9.41003432896297,4.95974896662148e-21,2.22362078670196e-17,"microRNA 5099","miRNA"
"490","ENSMUSG00000093273","Mir3064",17.7265954141325,2.98771676215266,0.903981690046384,3.3050633602981,0.000949549312154365,0.0159842781582931,"microRNA 3064","miRNA"
"491","ENSMUSG00000093668","Pou5f2",9.48541160849435,3.77539355723572,1.22467978695046,3.08275975276504,0.00205090655289592,0.0273539817796927,"POU domain class 5, transcription factor 2","protein_coding"
"492","ENSMUSG00000095061","E030018B13Rik",22.3654812194811,3.53961258615503,0.792205580017826,4.46804803631323,7.89365825194342e-06,0.000421308347177139,"RIKEN cDNA E030018B13 gene","protein_coding"
"493","ENSMUSG00000096768","Erdr1",369.257335074855,2.91598099399869,0.428767009015248,6.80085205411639,1.04002184885424e-11,5.53664930594925e-09,"erythroid differentiation regulator 1","protein_coding"
"494","ENSMUSG00000097015","Gm26705",30.5945279648851,4.68778322569439,1.04220916367724,4.49792938794975,6.86184779733717e-06,0.000378245298664692,"predicted gene, 26705","lincRNA"
"495","ENSMUSG00000097032","4930539J05Rik",16.6721357276122,3.24216927823884,1.11806291308079,2.89980934016059,0.00373389704612692,0.0405334263683673,"RIKEN cDNA 4930539J05 gene","antisense"
"496","ENSMUSG00000097040","2610316D01Rik",15.4822527248115,3.13404849652104,1.09608987216894,2.85929883680012,0.00424578606987225,0.043961372316999,"RIKEN cDNA 2610316D01 gene","processed_transcript"
"497","ENSMUSG00000097177","9330159M07Rik",12.6365234675089,2.9382145254344,0.996352755052531,2.94897014188463,0.00318834778039612,0.0362561529289445,"RIKEN cDNA 9330159M07 gene","processed_transcript"
"498","ENSMUSG00000097242","Gm16907",15.4127712823393,2.59010474306554,0.920477097403878,2.81387201307962,0.00489487125696088,0.048283926901259,"predicted gene, 16907","lincRNA"
"499","ENSMUSG00000097321","Gm3704",16.8094628349665,4.02908582725049,1.09630661572846,3.67514504559777,0.000237714325754398,0.00594285814385995,"predicted gene 3704","processed_transcript"
"500","ENSMUSG00000097352","C920009B18Rik",5.70049998789075,5.93734532988447,1.81412328916252,3.27284554768348,0.0010647064075402,0.0172533749173683,"RIKEN cDNA C920009B18 gene","transcribed_unprocessed_pseudogene"
"501","ENSMUSG00000097365","C030034L19Rik",20.4696691683139,2.32233767979148,0.766739817000831,3.02884711123456,0.00245488883896744,0.0308446252218255,"RIKEN cDNA C030034L19 gene","lincRNA"
"502","ENSMUSG00000097383","1500026H17Rik",23.2675001696491,4.8901554704923,0.87820944798553,5.56832482468679,2.57200022587231e-08,3.76015250412854e-06,"RIKEN cDNA 1500026H17 gene","lincRNA"
"503","ENSMUSG00000097393","D030068K23Rik",6.31659855289704,6.93104024921191,1.91076289565846,3.62736803449569,0.000286325032158986,0.00678005577911683,"RIKEN cDNA D030068K23 gene","lincRNA"
"504","ENSMUSG00000097449","Prkcg",5.54073763465336,6.75323758816636,1.92198605924198,3.5136766761096,0.000441950398793304,0.00939057324450228,"protein kinase C, gamma","protein_coding"
"505","ENSMUSG00000097754","Ptgs2os2",4.01618442518033,6.32290148208737,2.11383035738827,2.99120573228005,0.00277878213018093,0.0331923797965662,"prostaglandin-endoperoxide synthase 2, opposite strand 2","lincRNA"
"506","ENSMUSG00000097908","4933404O12Rik",19.7848436313556,2.75866736545998,0.815212838673121,3.38398419969699,0.000714421143318734,0.0131270005158975,"RIKEN cDNA 4933404O12 gene","lincRNA"
"507","ENSMUSG00000098065","Gm5177",8.22254923946091,7.31786947565262,1.75059571968302,4.18021670758892,2.91231422569431e-05,0.00122372819502667,"glyceraldehyde-3-phosphate dehydrogenase pseudogene","transcribed_processed_pseudogene"
"508","ENSMUSG00000098207","Arl14",8.15514602137029,7.36151304632298,1.80956398379541,4.06811425970295,4.73951409510163e-05,0.00175244880793995,"ADP-ribosylation factor-like 14","protein_coding"
"509","ENSMUSG00000099176","Mir6238",50.5273946330374,7.3143818602917,1.95433625890461,3.74264245825912,0.000182095237405635,0.00488858471677804,"microRNA 6238","miRNA"
"510","ENSMUSG00000100010","1700010I02Rik",11.1657832858059,4.31976932573181,1.23951403715855,3.48505075072356,0.000492043707098999,0.0101889950527867,"RIKEN cDNA 1700010I02 gene","lincRNA"
"511","ENSMUSG00000100119","2700089I24Rik",8.91534961036964,5.69599467809317,1.50458971539848,3.78574612055262,0.000153248072059607,0.00425864993636718,"RIKEN cDNA 2700089I24 gene","lincRNA"
"512","ENSMUSG00000100572","2410021H03Rik",5.1321715305482,6.6266346481808,2.12847399262358,3.11332657629175,0.0018499119404325,0.0254150312551758,"RIKEN cDNA 2410021H03 gene","antisense"
"513","ENSMUSG00000101609","Kcnq1ot1",2231.95577227602,2.40515813712032,0.348473362125237,6.90198562797444,5.12806247265289e-12,3.13511092078097e-09,"KCNQ1 overlapping transcript 1","antisense"
"514","ENSMUSG00000101645","Ctnnd1",4.91482251443363,6.62828648541409,2.02466919212786,3.27376270216666,0.00106125692247092,0.01723772630231,"catenin (cadherin associated protein), delta 1","protein_coding"
"515","ENSMUSG00000101969","Gm20125",21.2438523567293,4.45653457891372,1.0065117698828,4.42770239977686,9.52421862105541e-06,0.000492695155589213,"predicted gene, 20125","lincRNA"
"516","ENSMUSG00000102887","Gm10857",4.71053946238105,6.55787169536218,2.01685995810093,3.2515255553673,0.0011478745588205,0.0181848207492765,"predicted gene 10857","lincRNA"
"517","ENSMUSG00000104543","Gm6602",5.76465379713285,5.35505123431027,1.7777291366571,3.01229873769189,0.00259277301726832,0.0318615431506607,"predicted gene 6602","lincRNA"
"518","ENSMUSG00000105265","Sox2ot",14.1203872419023,5.1570836554904,1.23675725565004,4.16984305685747,3.04809471513362e-05,0.00125372703114823,"SOX2 overlapping transcript (non-protein coding)","processed_transcript"
"519","ENSMUSG00000105504","Gbp5",5.28211732857214,6.68983184116023,1.93784228478552,3.45220655658294,0.000556021901015351,0.0109655345581473,"guanylate binding protein 5","protein_coding"
"520","ENSMUSG00000106877","Pygm",10.6344788089167,3.52496164700712,1.22037023610411,2.88843626526008,0.00387162480714275,0.0416328522181374,"muscle glycogen phosphorylase","protein_coding"
